,users,period
6,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
7,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
8,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
9,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
10,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
11,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
12,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
13,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
14,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
15,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
16,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
17,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
18,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
19,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
20,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
21,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
22,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
23,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
24,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
25,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
26,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
27,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
28,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
29,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
30,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
31,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
32,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
33,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
34,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
35,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
36,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
37,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
38,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
39,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
40,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
41,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
42,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
43,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
44,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
45,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
46,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
47,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
48,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
49,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
50,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
51,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
52,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
53,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
54,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
55,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
56,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
57,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
58,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
59,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
60,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
61,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
62,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
63,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
64,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
65,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
66,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
67,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
68,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
69,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
70,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
71,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
72,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
73,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
74,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
0,"112,114,119,125,141,15,154,159,18,190,21,212,249,252,279,282,292,30,305,318,328,339,341,352,363,365,380,400,401,408,413,414,433,443,448,461,462,47,471,475,49,50,515,517,523,526,548,550,551,561,599,610,65,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2017
1,"112,114,119,125,141,15,154,159,18,190,21,212,249,252,279,282,292,30,305,318,328,339,341,352,363,365,380,400,401,408,413,414,433,443,448,461,462,47,471,475,49,50,515,517,523,526,548,550,551,561,599,610,65,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2017
2,"112,114,119,125,141,15,154,159,18,190,21,212,249,252,279,282,292,30,305,318,328,339,341,352,363,365,380,400,401,408,413,414,433,443,448,461,462,47,471,475,49,50,515,517,523,526,548,550,551,561,599,610,65,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2017
3,"112,114,119,125,141,15,154,159,18,190,21,212,249,252,279,282,292,30,305,318,328,339,341,352,363,365,380,400,401,408,413,414,433,443,448,461,462,47,471,475,49,50,515,517,523,526,548,550,551,561,599,610,65,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2017
4,"112,114,119,125,141,15,154,159,18,190,21,212,249,252,279,282,292,30,305,318,328,339,341,352,363,365,380,400,401,408,413,414,433,443,448,461,462,47,471,475,49,50,515,517,523,526,548,550,551,561,599,610,65,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2017
5,"112,114,119,125,141,15,154,159,18,190,21,212,249,252,279,282,292,30,305,318,328,339,341,352,363,365,380,400,401,408,413,414,433,443,448,461,462,47,471,475,49,50,515,517,523,526,548,550,551,561,599,610,65,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2017
6,"112,114,119,125,141,15,154,159,18,190,21,212,249,252,279,282,292,30,305,318,328,339,341,352,363,365,380,400,401,408,413,414,433,443,448,461,462,47,471,475,49,50,515,517,523,526,548,550,551,561,599,610,65,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2017
7,"112,114,119,125,141,15,154,159,18,190,21,212,249,252,279,282,292,30,305,318,328,339,341,352,363,365,380,400,401,408,413,414,433,443,448,461,462,47,471,475,49,50,515,517,523,526,548,550,551,561,599,610,65,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2017
8,"112,114,119,125,141,15,154,159,18,190,21,212,249,252,279,282,292,30,305,318,328,339,341,352,363,365,380,400,401,408,413,414,433,443,448,461,462,47,471,475,49,50,515,517,523,526,548,550,551,561,599,610,65,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2017
0,"103,105,111,112,153,18,184,205,209,210,212,233,248,249,25,258,272,296,305,306,318,329,331,338,341,362,380,382,401,414,417,459,462,491,50,511,514,519,556,567,586,596,599,601,62,68,77,89,98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2018
